simhash,n_rows,sources,cross_source
18006849286755995291,2,['trec5'],False
18006849282469162651,2,['trec5'],False
1136223690971120315,2,['trec5'],False
1124118948392689834,2,['trec5'],False
1124094625992928568,2,['trec5'],False
1118493108059283962,2,['trec7'],False
1048623392123365800,2,['trec7'],False
969656475456212153,2,['trec5'],False
905195269597857514,2,['trec5'],False
18279491481610499481,2,['trec5'],False
18279491481339966873,2,['trec5'],False
18270343523067418617,2,"['trec6', 'trec7']",True
18199491035787145032,2,['trec5'],False
18199473452182646600,2,['trec5'],False
18199473452182645512,2,['trec5'],False
18100596095166913363,2,['trec6'],False
18013623414410405035,2,['trec5'],False
18013528495569288825,2,['trec7'],False
18283911529840156633,2,['trec5'],False
18283871935967018393,2,['trec5'],False
18283805976858107865,2,['trec5'],False
18283805976858107849,2,['trec5'],False
18283801567222840729,2,['trec5'],False
18283801567189286297,2,['trec5'],False
18283801567189024153,2,['trec5'],False
18283770794918199257,2,['trec7'],False
18283770792351797193,2,['trec5'],False
18283604754358122537,2,['trec7'],False
1267040964380180152,2,['trec7'],False
1263617575197939388,2,['trec5'],False
1219821466975400171,2,['trec5'],False
1141098514016189354,2,['trec7'],False
1141098513932303274,2,['trec7'],False
1136417327289492151,2,['trec6'],False
689273184789627007,2,['trec7'],False
686430805840626266,2,['trec6'],False
631982835426370747,2,['trec5'],False
617448399590893530,2,['trec7'],False
615833354795928362,2,['trec7'],False
614106960450267064,2,['trec7'],False
614102545223886778,2,['trec7'],False
573414062752801963,2,['trec7'],False
571017206720873896,2,['trec7'],False
570876469232518568,2,['trec7'],False
18283942304711196041,2,['trec5'],False
18283942304679739289,2,['trec5'],False
18283920328499568633,2,['trec7'],False
18283920325933178825,2,['trec5'],False
18283911534269341657,2,['trec5'],False
18283911532138635225,2,['trec7'],False
558419469331512202,2,['trec7'],False
556167669526182794,2,['trec7'],False
555531743379633163,2,['trec7'],False
548866362419329962,2,['trec7'],False
546615112487353226,2,['trec7'],False
546614567043283850,2,['trec7'],False
541747021887384729,2,['trec5'],False
415860766239467229,2,['trec6'],False
18283955510439481321,2,['trec5'],False
18283946718641430489,2,['trec5'],False
18283946714346459129,2,['trec5'],False
18283946714212245465,2,['trec5'],False
18283946714212241369,2,['trec5'],False
877298248040647517,2,['trec7'],False
837027001798476222,2,['trec7'],False
814187749652543002,2,"['trec5', 'trec7']",True
18301610356774582793,2,['trec7'],False
18284553645704533769,2,['trec5'],False
18284553645704532745,2,['trec5'],False
18284412908216177417,2,['trec5'],False
18284342539472000793,2,['trec5'],False
18284166604800048169,2,['trec7'],False
18283955512871657433,2,"['trec5', 'trec7']",True
18283955512863267835,2,['trec7'],False
18283955512603221977,2,['trec7'],False
18283955510707920857,2,['trec5'],False
565192460958645130,2,['trec7'],False
564635562622532490,2,['trec7'],False
564209645008914104,2,['trec5'],False
558437061517556618,2,['trec7'],False
558437061383307178,2,['trec7'],False
558436511627557802,2,['trec7'],False
18301619152867605001,2,['trec7'],False
165661054116032929,2,['trec5'],False
124221220703880078,2,['trec7'],False
116441087416369212,2,['trec7'],False
116402591404403111,2,['trec5'],False
114119459907551160,2,['trec7'],False
114119459840442040,2,['trec7'],False
112210707570730425,2,['trec5'],False
111798381060745646,2,['trec7'],False
109684047180965053,2,['trec6'],False
109509203220922812,2,['trec7'],False
48237251443811071,2,['trec7'],False
44168495637627061,2,['trec6'],False
24779745180264106,2,['trec7'],False
383980423991525931,2,['trec6'],False
364084649700885431,2,['trec6'],False
10073617156051545785,2,['trec5'],False
10073443003717617849,2,['trec5'],False
10073440821874108601,2,['trec5'],False
10073440821874100409,2,['trec5'],False
10071664693715250937,2,['trec5'],False
10071655330955070715,2,['trec5'],False
10071646551639142137,2,['trec5'],False
10071364924358550715,2,['trec5'],False
10071321235917974666,2,['trec5'],False
10071224622809736377,2,['trec5'],False
10070511847388819448,2,['trec5'],False
18302181003292752425,2,['trec7'],False
18301619152875993641,2,['trec7'],False
18301619152867753001,2,['trec7'],False
18301619152867736105,2,['trec7'],False
18301619152867620905,2,['trec7'],False
